Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,timepoint,strain,gender,age,molecule subtype,GEO Accession
SRR9715825,34611371,3495748471,101,1194,SRX6473685,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122667,SAMN12321587,simple,10090,Mus musculus,GSM3955375,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT0_1; ZT0, disome footprint, rep1",liver,liver,ZT0,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955375
SRR9715826,192971993,19490171293,101,6311,SRX6473685,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122667,SAMN12321587,simple,10090,Mus musculus,GSM3955375,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT0_1; ZT0, disome footprint, rep1",liver,liver,ZT0,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955376
SRR9715827,31584400,3190024400,101,1071,SRX6473686,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122668,SAMN12321586,simple,10090,Mus musculus,GSM3955376,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT0_1; ZT0, disome footprint, rep2",liver,liver,ZT2,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955377
SRR9715828,186359914,18822351314,101,6054,SRX6473686,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122668,SAMN12321586,simple,10090,Mus musculus,GSM3955376,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT0_1; ZT0, disome footprint, rep2",liver,liver,ZT2,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955378
SRR9715829,65787342,6644521542,101,2139,SRX6473687,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122669,SAMN12321585,simple,10090,Mus musculus,GSM3955377,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT2_1; ZT2, disome footprint, rep1",liver,liver,ZT12,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955379
SRR9715830,131172787,13248451487,101,4163,SRX6473687,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122669,SAMN12321585,simple,10090,Mus musculus,GSM3955377,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT2_1; ZT2, disome footprint, rep1",liver,liver,ZT12,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955380
SRR9715831,63147289,6377876189,101,2038,SRX6473688,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122670,SAMN12321584,simple,10090,Mus musculus,GSM3955378,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT2_1; ZT2, disome footprint, rep2",liver,liver,ZT0,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955375
SRR9715832,186020927,18788113627,101,5961,SRX6473688,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122670,SAMN12321584,simple,10090,Mus musculus,GSM3955378,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT2_1; ZT2, disome footprint, rep2",liver,liver,ZT0,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955376
SRR9715833,64063626,6470426226,101,2064,SRX6473689,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122671,SAMN12321583,simple,10090,Mus musculus,GSM3955379,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT12_1; ZT12, disome footprint, rep1",liver,liver,ZT2,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955377
SRR9715834,187857934,18973651334,101,5970,SRX6473689,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP215428,PRJNA555528,32703885,"",SRS5122671,SAMN12321583,simple,10090,Mus musculus,GSM3955379,GEO,SRA923217,06,2020,Arpat,liver,"Di_ZT12_1; ZT12, disome footprint, rep1",liver,liver,ZT2,C57BL/6JRj,male,11-12 weeks,ribosome protected RNA,GSM3955378
