Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,culture medium,genotype/variation,cell cycle phase,GEO Accession
SRR6876916,13393,682409,50,0,SRX3829914,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078025,SAMN08770074,simple,10090,Mus musculus,GSM3059574,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 WT asynchronous cells rep1,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,WT,asynchronous,GSM3059574
SRR6876917,12039,613326,50,0,SRX3829915,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078026,SAMN08770054,simple,10090,Mus musculus,GSM3059575,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 WT asynchronous cells rep2,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,WT,asynchronous,GSM3059575
SRR6876918,11456,583542,50,0,SRX3829916,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078027,SAMN08770053,simple,10090,Mus musculus,GSM3059576,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38A asynchronous cells rep1,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38A,asynchronous,GSM3059576
SRR6876919,12456,634571,50,0,SRX3829917,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078028,SAMN08770076,simple,10090,Mus musculus,GSM3059577,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38A asynchronous cells rep2,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38A,asynchronous,GSM3059577
SRR6876920,12007,611615,,0,SRX3829918,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078029,SAMN08770075,simple,10090,Mus musculus,GSM3059578,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38D asynchronous cells rep1,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38D,asynchronous,GSM3059578
SRR6876921,12829,653735,50,0,SRX3829919,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078030,SAMN08770073,simple,10090,Mus musculus,GSM3059579,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38D asynchronous cells rep2,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38D,asynchronous,GSM3059579
SRR6876922,14087,717845,50,0,SRX3829920,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078031,SAMN08770072,simple,10090,Mus musculus,GSM3059580,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 WT mitotic cells nocodazole rep1,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,WT,mitotic cells nocodazole,GSM3059580
SRR6876923,13772,701547,50,0,SRX3829921,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078032,SAMN08770071,simple,10090,Mus musculus,GSM3059581,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 WT mitotic cells nocodazole rep2,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,WT,mitotic cells nocodazole,GSM3059581
SRR6876924,13951,710724,50,0,SRX3829922,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078033,SAMN08770070,simple,10090,Mus musculus,GSM3059582,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38A mitotic cells nocodazole rep1,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38A,mitotic cells nocodazole,GSM3059582
SRR6876925,12204,621709,50,0,SRX3829923,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136215,PRJNA445183,30220558,"",SRS3078034,SAMN08770069,simple,10090,Mus musculus,GSM3059583,GEO,SRA670083,05,2019,Imami,19PP B cell lymphoma,RiboSeq_RPL12 S38A mitotic cells nocodazole rep2,19PP B cell lymphoma,19PP,cell line; lymphoma,DMEM,RPL12 S38A,mitotic cells nocodazole,GSM3059583
